,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,inrichting,aantal_zitplaatsen,eerste_kleur,massa_ledig_voertuig,toegestane_maximum_massa_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,wam_verzekerd,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,europese_voertuigcategorie,plaats_chassisnummer,technische_max_massa_voertuig,typegoedkeuringsnummer,variant,uitvoering,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,jaar_laatste_registratie_tellerstand,maximum_massa_samenstelling,tellerstandoordeel,aantal_rolstoelplaatsen,code_toelichting_tellerstandoordeel,api_gekentekende_voertuigen_assen,tenaamstellen_mogelijk,vervaldatum_apk_dt,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,datum_tenaamstelling_dt,datum_eerste_toelating_dt,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,datum_eerste_tenaamstelling_in_nederland_dt
458,1XRR55,Personenauto,RENAULT,ZOE,2023-10-04,2020-07-24,hatchback,5,WIT,1403,1943,1503,20141015,20141015,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*02,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-10-04,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-07-24,2014-10-15,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-10-15
459,1XRR56,Personenauto,RENAULT,ZOE,2023-10-14,2014-10-14,hatchback,5,ZWART,1403,1943,1503,20141014,20141014,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA1,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-10-14,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-10-14,2014-10-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-10-14
460,1XRZ97,Personenauto,RENAULT,ZOE,2023-11-01,2019-06-19,hatchback,5,GRIJS,1403,1943,1503,20141017,20141017,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-11-01,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-06-19,2014-10-17,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-10-17
461,1XSF67,Personenauto,NISSAN,NISSAN LEAF,2023-05-14,2021-05-22,MPV,5,WIT,1405,1945,1505,20141017,20141017,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*06,A,A02,0,0.05,270,Nee,Nee,Nee,2021,1945,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-14,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-05-22,2014-10-17,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-10-17
462,1XSJ85,Personenauto,TESLA MOTORS,MODEL S,2022-10-28,2019-10-08,hatchback,5,BRUIN,2075,2590,2175,20141020,20141020,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*01,85,B19,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-10-28,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-10-08,2014-10-20,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-10-20
463,1XSJ87,Personenauto,TESLA MOTORS,MODEL S,2022-10-21,2014-10-21,hatchback,5,ROOD,2075,2590,2175,20141021,20141021,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*01,85,P19,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-10-21,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-10-21,2014-10-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-10-21
464,1XSP96,Personenauto,VOLKSWAGEN,UP,2023-07-09,2021-07-26,hatchback,4,WIT,1114,1500,1214,20141022,20141022,Geen verstrekking in Open Data,Ja,0,4,0,0,354,0,M1,r. motorruimte,1500,e13*2007/46*1167*11,ABEABA,FA1FA1CZ0020GAVR0N1EVW,0,0.05,242,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-09,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-07-26,2014-10-22,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-10-22
465,1XTT76,Personenauto,RENAULT,ZOE,2023-11-07,2021-07-30,hatchback,5,ZWART,1403,1943,1503,20141107,20141107,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*02,AGV,AGVYA1,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-11-07,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-07-30,2014-11-07,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-07
466,1XVK42,Personenauto,BMW I,I3,2023-11-07,2019-05-10,sedan,4,GRIJS,1170,1620,1270,20141107,20141107,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*03,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-11-07,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-05-10,2014-11-07,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-07
467,1XXD96,Personenauto,TESLA MOTORS,MODEL S,2023-02-20,2022-01-15,hatchback,5,BLAUW,1974,2590,2074,20141114,20141114,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*01,60,B19,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-02-20,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-01-15,2014-11-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-14
468,1XXG03,Personenauto,RENAULT,ZOE,2022-11-25,2017-02-09,hatchback,5,GRIJS,1403,1943,1503,20141125,20141125,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*00,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-25,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2017-02-09,2014-11-25,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-25
469,1XXG04,Personenauto,RENAULT,ZOE,2022-11-18,2021-09-25,hatchback,5,BLAUW,1403,1943,1503,20141118,20141118,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*02,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-09-25,2014-11-18,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-18
470,1XXJ10,Personenauto,NISSAN,NISSAN E-NV200,2022-12-08,2021-08-10,stationwagen,5,WIT,1514,2220,1614,20141115,20141115,Geen verstrekking in Open Data,Ja,4,4,0,0,456,0,M1,r. deurdorpel by voorzitting,2220,e11*2007/46*1340*00,B,B01,0,0.05,273,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-08,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-08-10,2014-11-15,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-15
471,1XXJ12,Personenauto,NISSAN,NISSAN E-NV200,2023-11-15,2022-07-12,stationwagen,5,WIT,1514,2220,1614,20141115,20141115,Geen verstrekking in Open Data,Ja,4,4,0,0,456,0,M1,r. deurdorpel by voorzitting,2220,e11*2007/46*1340*00,B,B01,0,0.05,273,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-11-15,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-07-12,2014-11-15,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-15
472,1XXJ14,Personenauto,NISSAN,NISSAN E-NV200,2022-11-13,2020-10-15,stationwagen,5,WIT,1514,2220,1614,20141113,20141113,Geen verstrekking in Open Data,Ja,4,4,0,0,456,0,M1,r. deurdorpel by voorzitting,2220,e11*2007/46*1340*00,B,B01,0,0.05,273,Nee,Nee,Nee,2020,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-13,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-10-15,2014-11-13,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-13
473,1XXJ15,Personenauto,NISSAN,NISSAN E-NV200,2022-12-18,2020-03-20,stationwagen,5,WIT,1514,2220,1614,20141119,20141119,Geen verstrekking in Open Data,Ja,4,4,0,0,456,0,M1,r. deurdorpel by voorzitting,2220,e11*2007/46*1340*00,B,B01,0,0.05,273,Nee,Nee,Nee,2020,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-03-20,2014-11-19,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-19
474,1XXJ31,Personenauto,NISSAN,NISSAN LEAF,2023-07-09,2020-07-13,MPV,5,GRIJS,1405,1945,1505,20141114,20141114,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*06,A,A02,0,0.05,270,Nee,Nee,Nee,2022,1945,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-09,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-07-13,2014-11-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-14
475,1XXJ83,Personenauto,RENAULT,ZOE,2022-11-14,2020-09-03,hatchback,5,BLAUW,1403,1943,1503,20141114,20141114,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*02,AGV,AGVYA1,0,0.03,259,Nee,Nee,Nee,2020,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-14,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-09-03,2014-11-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-14
476,1XXL62,Personenauto,NISSAN,NISSAN E-NV200,2022-12-02,2021-01-16,stationwagen,5,WIT,1514,2220,1614,20141115,20141115,Geen verstrekking in Open Data,Ja,4,4,0,0,456,0,M1,r. deurdorpel by voorzitting,2220,e11*2007/46*1340*00,B,B01,0,0.05,273,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-02,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-01-16,2014-11-15,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-15
477,1XZL26,Personenauto,TESLA MOTORS,MODEL S,2022-11-28,2021-11-10,hatchback,5,ZWART,1974,2590,2074,20141128,20141128,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*01,60,B19,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-28,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-11-10,2014-11-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-28
478,1XZL27,Personenauto,TESLA MOTORS,MODEL S,2023-01-06,2021-03-11,hatchback,5,ROOD,2075,2590,2175,20141128,20141128,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*01,85,B21,0,0.03,296,Nee,Ja,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-06,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-03-11,2014-11-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-28
479,1XZL30,Personenauto,TESLA MOTORS,MODEL S,2023-07-18,2018-07-19,hatchback,5,ZWART,2075,2590,2175,20141128,20141128,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*02,85,B195,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-07-19,2014-11-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-28
480,1XZT15,Personenauto,TESLA MOTORS,MODEL S,2023-10-05,2019-11-25,hatchback,5,WIT,1974,2590,2074,20141128,20141128,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*02,60,B195,0,0.03,296,Nee,Ja,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-10-05,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-11-25,2014-11-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-28
481,1XZT16,Personenauto,TESLA MOTORS,MODEL S,2022-11-28,2019-01-11,hatchback,5,ZWART,2075,2590,2175,20141128,20141128,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*01,85,B19,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-28,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-01-11,2014-11-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-28
482,1XZT19,Personenauto,TESLA MOTORS,MODEL S,2022-11-28,2014-11-28,hatchback,5,WIT,2075,2590,2175,20141128,20141128,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*01,85,P21,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-28,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-11-28,2014-11-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-28
483,1XZT29,Personenauto,TESLA MOTORS,MODEL S,2022-11-28,2019-10-31,hatchback,5,BLAUW,2075,2590,2175,20141128,20141128,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*02,85,B195,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-28,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-10-31,2014-11-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-28
484,1XZT30,Personenauto,TESLA MOTORS,MODEL S,2023-03-01,2017-11-30,hatchback,5,BLAUW,2075,2590,2175,20150102,20150102,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*02,85,B195,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-01,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2017-11-30,2015-01-02,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2015-01-02
485,1XZV61,Personenauto,BMW I,I3,2023-01-04,2014-12-04,sedan,4,GRIJS,1170,1620,1270,20141204,20141204,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*03,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2020,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-04,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-12-04,2014-12-04,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-12-04
486,1XZZ57,Personenauto,RENAULT,ZOE,2023-09-15,2020-09-16,hatchback,5,ZWART,1403,1943,1503,20141203,20141203,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-15,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-09-16,2014-12-03,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-12-03
487,1XZZ58,Personenauto,RENAULT,ZOE,2022-12-11,2019-06-29,hatchback,5,GRIJS,1403,1943,1503,20141211,20141211,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*02,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-11,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-06-29,2014-12-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-12-11
488,1XZZ59,Personenauto,RENAULT,ZOE,2023-09-13,2014-12-10,hatchback,5,WIT,1403,1943,1503,20141210,20141210,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*03,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-13,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-12-10,2014-12-10,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-12-10
489,1XZZ60,Personenauto,RENAULT,ZOE,2023-09-12,2014-12-10,hatchback,5,WIT,1403,1943,1503,20141210,20141210,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*03,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-12,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-12-10,2014-12-10,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-12-10
490,1XZZ61,Personenauto,RENAULT,ZOE,2023-09-20,2014-12-10,hatchback,5,WIT,1403,1943,1503,20141210,20141210,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*03,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-20,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-12-10,2014-12-10,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-12-10
491,1XZZ62,Personenauto,RENAULT,ZOE,2023-09-22,2014-12-10,hatchback,5,WIT,1403,1943,1503,20141210,20141210,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*03,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-22,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-12-10,2014-12-10,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-12-10
492,1ZBG00,Personenauto,TESLA MOTORS,MODEL S,2022-11-28,2022-01-25,hatchback,5,ZWART,2075,2590,2175,20141128,20141128,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*02,85,B195,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-28,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-01-25,2014-11-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-11-28
493,1ZBJ60,Personenauto,TESLA MOTORS,MODEL S,2022-12-03,2014-12-03,hatchback,5,BLAUW,2075,2590,2175,20141203,20141203,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*02,85,B195,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-03,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-12-03,2014-12-03,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-12-03
494,1ZBJ64,Personenauto,TESLA MOTORS,MODEL S,2023-01-10,2020-08-31,hatchback,5,GRIJS,2075,2590,2175,20150105,20150105,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*02,85,P21P5,0,0.03,296,Nee,Ja,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-10,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-08-31,2015-01-05,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2015-01-05
495,1ZDB08,Personenauto,VOLKSWAGEN,UP,2023-12-16,2021-08-06,hatchback,4,WIT,1114,1500,1214,20141211,20141211,Geen verstrekking in Open Data,Ja,5,4,0,0,354,0,M1,r. motorruimte,1500,e13*2007/46*1167*12,ABEABA,FA1FA1CZ0020GAVR0N1EVW,0,0.05,242,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-12-16,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-08-06,2014-12-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-12-11
496,1ZDF16,Personenauto,VOLKSWAGEN,UP,2022-12-30,2014-12-30,hatchback,4,WIT,1114,1500,1214,20141230,20141230,Geen verstrekking in Open Data,Ja,5,4,0,0,0,0,M1,r. motorruimte,1500,e13*2007/46*1167*10,ABEABA,FA1FA1CZ0020GAVR0N1EVW,0,0.05,242,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-12-30,2014-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-12-30
